day,max_temp,min_temp,avg_temp,max_wind,min_wind,avg_wind,max_percipitation,min_percipitation,avg_percipitation,sum_snow,day_hours,sunnyness,price_surge,max_price,resort,weekday,weekend
2024-03-07,-1.739,-14.639,-7.484833312500001,10.182337,2.3051248,6.916125770833333,0.0,0.0,0.0,0.0,12.0,0.8281170856481481,-0.0004318599402588,64.0,pizol,3,0
2024-03-08,-1.1389999,-15.289,-6.932749954166667,26.27753,9.779817,17.49350395833333,0.0,0.0,0.0,0.0,12.0,0.8764668564814816,-0.000409800844603,64.0,pizol,4,0
2024-03-09,-0.88899994,-8.389,-4.049416643333333,36.57855,12.599999,25.648382708333333,0.1,0.0,0.0041666666666666,0.07,12.0,0.7051747550925926,4.031075324197035e-05,67.0,pizol,5,1
2024-03-10,0.76100016,-9.339,-2.870249963333333,43.415462,3.8773184,17.242325566666665,3.3,0.0,0.9041666666666668,14.5600001,12.0,0.2794144861111111,0.0003858514466857,67.0,pizol,6,1
2024-03-11,-2.089,-14.989,-7.568166649999999,11.966953,0.35999998,6.855867940833334,0.2,0.0,0.0166666666666666,0.28,12.0,0.8908296226851853,0.0002519837685671,64.0,pizol,0,0
2024-03-12,-3.9889998,-8.939,-5.838999879166667,9.793058,4.68,7.177383229166666,0.6,0.0,0.1958333333333333,3.15000008,12.0,0.0290677233796296,5.3271243042594085e-05,64.0,pizol,1,0
2024-03-13,-1.589,-6.189,-3.9764999291666654,9.346143,3.7064266,7.304001604166667,3.4,0.0,1.0708333333333335,17.77999989,12.0,0.0791105648148148,-7.44728434603931e-05,64.0,pizol,2,0
2024-03-14,4.561,-8.339,-1.0577499108333337,9.3669195,1.609969,4.604924808333333,0.0,0.0,0.0,0.0,12.0,0.868252425925926,-0.0001577754745723,64.0,pizol,3,0
2024-03-15,3.961,-3.439,0.5776667225000001,10.739832,2.5959969,6.35018645,0.9,0.0,0.0875,0.42,12.0,0.75,-0.0002123941864442,64.0,pizol,4,0
2024-03-16,-0.88899994,-3.689,-2.1931666308333333,11.966953,3.396233,7.046107975000001,2.6,0.0,0.5708333333333333,9.37999983,12.0,0.3898542627314815,-4.65530941140294e-05,67.0,pizol,5,1
2024-03-17,1.7610002,-9.939,-2.626499926833333,10.182337,1.484318,5.603095175,0.7,0.0,0.1625,1.33000003,12.0,0.4819893657407408,0.0001745562639327,67.0,pizol,6,1
2024-03-18,-1.489,-5.0889997,-2.501499941666667,10.829958,0.5091169,5.124296133333334,4.4,0.0,0.8916666666666666,13.64999997,12.0,0.0,0.0001601978160348,64.0,pizol,0,0
2024-03-19,2.461,-11.689,-4.101499965833334,9.504272,0.71999997,5.307901227916666,0.0,0.0,0.0,0.0,12.0,0.9166666666666666,5.231754667201179e-05,64.0,pizol,1,0
2024-03-20,6.0109997,-8.339,-0.9639999833333333,9.021574,0.71999997,4.97173838625,0.0,0.0,0.0,0.0,12.0,0.9166666666666666,-2.997119227276084e-05,64.0,pizol,2,0
2024-03-21,3.961,-2.639,0.32975004525,14.81259,1.2979984,8.521284216666666,2.5,0.0,0.3583333333333333,1.18999996,12.0,0.495256162037037,-9.31137729276748e-05,64.0,pizol,3,0
2024-03-22,4.761,-7.8389997,-1.61399994,7.24486,2.6208394,4.410077220833333,0.0,0.0,0.0,0.0,12.0,0.9166666666666666,-0.0001417780941481,64.0,pizol,4,0
2024-03-23,2.3109999,-9.789,-4.841083284583333,20.140705,2.0364676,9.267940879166666,2.7,0.0,0.6041666666666666,10.009999939999998,12.0,0.0920343400462962,-4.833575487287727e-05,67.0,pizol,5,1
2024-03-24,-7.239,-11.439,-9.191083308333331,17.193533,5.692099,9.956007866666663,0.9,0.0,0.325,5.46,12.0,0.43757125,0.0001091528239129,67.0,pizol,6,1
2024-03-25,-0.63899994,-13.339,-6.928583311666666,28.112288,2.9024127,13.354118145833334,0.1,0.0,0.0125,0.21,12.0,0.9155431453703704,0.0001164533047977,64.0,pizol,0,0
2024-03-26,-0.08899999,-7.8389997,-3.45149993375,30.190672,22.027763,27.14132333333333,0.1,0.0,0.0041666666666666,0.07,12.0,0.889142361111111,4.375186071683199e-05,64.0,pizol,1,0
2024-03-27,-0.08899999,-9.489,-3.468166655,24.442911,2.1897945,11.7006068125,1.7,0.0,0.5916666666666667,8.8900001,12.0,0.1199013685185185,-1.6052877754822407e-05,64.0,pizol,2,0
2024-03-28,-2.289,-12.039,-6.472333308333333,25.849905,2.4149535,14.024351891666669,0.8,0.0,0.2166666666666666,3.64000002,12.0,0.1420542962962963,-6.537874631970303e-05,64.0,pizol,3,0
2024-03-29,2.1610003,-6.889,-0.5077499109999999,45.92364,27.852928,35.40230945833333,0.0,0.0,0.0,0.0,12.0,0.5297153969907408,-8.996167294303929e-06,67.0,pizol,4,0
2024-03-30,2.8109999,-1.8889999,0.6839167187499999,41.548428,12.599999,28.731456333333337,1.5,0.0,0.1624999999999999,1.75000001,12.0,0.8649866840277779,1.470809416854193e-05,67.0,pizol,5,1
2024-03-31,1.9110003,-1.6889999,0.0089167550833333,39.205303,19.93048,27.76300333333333,1.8,0.0,0.2375,2.51999998,12.0,0.7577070497685185,0.0001096016648166,67.0,pizol,6,1
2024-04-01,-0.38899994,-8.739,-3.4827499841666665,37.84283,1.8,12.329682320833331,2.9,0.0,1.1208333333333331,16.799999970000002,12.0,0.0,0.0001979000206048,67.0,pizol,0,0
2024-04-02,-1.1389999,-10.039,-5.099416625,10.495713,1.1384199,7.105040579166666,0.7,0.0,0.1166666666666666,1.9599999800000003,12.0,0.8333333333333334,8.70009872061363e-05,64.0,pizol,1,0
2024-04-03,1.461,-9.089,-3.109833290416667,14.917212,3.96,9.4382608875,0.5,0.0,0.1458333333333333,2.10000005,12.0,0.3333333333333333,-1.2117172319834384e-05,64.0,pizol,2,0
2024-04-04,3.711,-3.689,-0.4389999516666667,12.758432,2.3051248,7.251577366666667,0.3,0.0,0.0416666666666666,0.14,12.0,0.8885915023148149,-0.0001008153446676,64.0,pizol,3,0
2024-04-05,4.211,-2.189,1.0735000729166666,15.84409,3.7064266,10.641206566666666,0.0,0.0,0.0,0.0,12.0,0.8962278143518518,-0.0001787897389632,64.0,pizol,4,0
2024-04-06,13.311,-0.98899996,4.90475008,10.823973,3.7064266,7.459637366666667,0.0,0.0,0.0,0.0,12.0,0.9700926851851852,-7.228528731406246e-05,67.0,pizol,5,1
2024-04-07,13.061,1.2610002,6.000583341666666,19.45333,2.7416782,9.158194125,0.0,0.0,0.0,0.0,12.0,0.9727287060185186,1.9457165185880616e-05,67.0,pizol,6,1
