day,max_temp,min_temp,avg_temp,max_wind,min_wind,avg_wind,max_percipitation,min_percipitation,avg_percipitation,sum_snow,day_hours,sunnyness,price_surge,max_price
2024-02-12,-2.2319999,-15.532,-7.625749991666666,9.007196,1.5273507,5.1440469625,0.1,0.0,0.020833333333333332,0.35000000000000003,12.0,0.5754201842592592,0.0,
2024-02-13,-0.982,-10.982,-6.292416666666665,10.805999,0.71999997,5.773363619583333,0.0,0.0,0.0,0.0,12.0,0.7371956319444445,0.0,
2024-02-14,2.118,-12.232,-5.152833337083333,13.202726,3.2599385,9.744022358333334,0.0,0.0,0.0,0.0,12.0,0.5532847592592592,0.0,
2024-02-15,2.8179998,-8.182,-2.4861666545833336,13.570615,7.072878,10.230896741666667,0.0,0.0,0.0,0.0,12.0,0.6577350398148148,0.0,
2024-02-16,4.918,-6.082,-0.26533334,12.783802,1.1384199,5.298245766666667,0.0,0.0,0.0,0.0,12.0,0.7377239351851852,0.0,
2024-02-17,1.868,-7.332,-0.11949998437499998,9.021574,2.6208394,5.489651525,0.0,0.0,0.0,0.0,12.0,0.7466499444444444,0.0,
2024-02-18,2.4180002,-10.632,-3.494499984166666,9.793059,1.1384199,5.907276583333332,0.7,0.0,0.05833333333333334,0.83999999,12.0,0.571677999537037,0.0,
2024-02-19,-0.33200002,-4.432,-2.5049166529166667,10.703569,2.3051248,5.8759059916666665,2.2,0.0,0.5125000000000001,8.46999995,12.0,0.13463280092592594,0.0,
2024-02-20,-1.532,-10.832,-4.877833320833333,8.209263,0.35999998,5.322398495000001,2.1,0.0,0.3333333333333333,5.59999998,12.0,0.6836650925925927,0.0,
2024-02-21,1.118,-9.932,-3.25908331125,17.731598,1.8,10.023308458333332,0.1,0.0,0.020833333333333332,0.35000000000000003,12.0,0.5502119791666666,0.0,
2024-02-22,-1.482,-3.282,-2.3986666541666666,22.366402,12.849528,18.881146291666667,4.5,0.0,1.4583333333333333,24.429999590000005,12.0,0.0,0.0,
2024-02-23,-3.882,-14.332,-7.888249999999999,16.24394,5.634891,8.925917220833334,1.4,0.0,0.12499999999999999,2.09999995,12.0,0.7782465833333333,0.0,
2024-02-24,-4.382,-17.282,-11.9945,14.685176,5.1919937,11.285801075,0.4,0.0,0.03333333333333333,0.56000001,12.0,0.8106622469907407,0.0,74.0
2024-02-25,-5.132,-19.782,-11.232,22.862123,10.495713,15.441082541666667,0.5,0.0,0.04583333333333334,0.77000001,12.0,0.7615524694444445,0.0,74.0
2024-02-26,-3.632,-11.482,-7.077833333333333,23.4,9.422101,15.552546895833332,0.9,0.0,0.2125,3.56999996,12.0,0.19267121435185186,-0.023945004328648458,67.0
2024-02-27,-0.482,-8.882,-4.1840833208333335,12.768586,2.5455842,8.304320241666666,0.2,0.0,0.05833333333333333,0.9800000000000001,12.0,0.3129755662037037,-0.008439886309113076,68.0
2024-02-28,0.8180001,-7.632,-3.4799166550000002,11.480557,1.8,7.702190725,0.1,0.0,0.004166666666666667,0.07,12.0,0.7343381134259259,0.0009891081272725716,72.0
2024-02-29,0.668,-11.432,-5.446583318333334,16.746773,7.5942082,11.656716445833334,0.0,0.0,0.0,0.0,12.0,0.8291336875,-0.0002294120192160479,70.0
2024-03-01,-1.4319999,-8.032,-3.5965833249999997,11.841756,1.484318,5.4082490375,1.3,0.0,0.4791666666666667,8.04999994,12.0,0.0,0.0009532017728281105,73.0
2024-03-02,-0.43199992,-12.982,-6.056999988333334,20.570463,9.826088,14.104594812500002,0.0,0.0,0.0,0.0,12.0,0.7200421604166667,0.001135850728298015,74.0
2024-03-03,-0.732,-6.732,-3.8986666654166666,21.178896,1.08,10.923970479166668,0.1,0.0,0.012500000000000002,0.21000000000000002,12.0,0.7030496467592592,0.0005885652226962368,72.0
2024-03-04,-0.732,-7.432,-3.8986666570833335,5.8048253,1.5273507,3.3720731999999995,0.1,0.0,0.012500000000000002,0.21000000000000002,12.0,0.34648939930555556,-0.0011520846865110846,65.0
2024-03-05,-2.432,-6.732,-4.421583324999999,10.97262,2.6208394,6.615232391666666,2.2,0.0,0.5166666666666667,8.53999989,12.0,0.3651826111111111,-0.0017700728283240829,66.0
2024-03-06,-5.232,-7.532,-6.582,8.669949,3.9763298,6.228815158333333,1.1,0.0,0.35833333333333334,6.02000003,12.0,0.0,-0.0018825204257835323,65.0
2024-03-07,-0.732,-15.582,-7.450749989166667,12.397806,2.6208394,5.742982625,0.0,0.0,0.0,0.0,12.0,0.8735381180555555,-0.0015014737219067546,68.0
2024-03-08,-2.832,-16.082,-8.529916658333333,20.883102,12.10157,16.396699583333334,0.0,0.0,0.0,0.0,12.0,0.737927875,-0.0010822172706805614,68.0
2024-03-09,-1.4319999,-11.882,-5.869499991666667,36.343952,13.830749,23.69668570833333,0.0,0.0,0.0,0.0,12.0,0.5527952113425926,-0.0005360055642445516,69.0
2024-03-10,-2.082,-12.382,-5.444499995833333,32.55363,3.5455887,13.930790729166665,2.3,0.0,0.46249999999999997,7.69999993,12.0,0.053946482175925924,-7.576743937039138e-05,67.0
2024-03-11,-1.782,-16.332,-7.5945,10.931203,1.0182338,5.0505003749999995,0.8,0.0,0.041666666666666664,0.6300000000000001,12.0,0.6612477430555557,-0.0004866660817978843,59.0
2024-03-12,-1.582,-13.132,-6.134083333333334,10.661107,2.4149535,6.426147658333332,1.0,0.0,0.16666666666666666,2.87000005,12.0,0.08333333333333333,-0.0005932055509986269,63.0
2024-03-13,2.0679998,-5.432,-1.5465833151666668,11.298495,0.71999997,5.770001723749999,0.7,0.0,0.11249999999999999,1.47000002,12.0,0.25,-0.0004810992274461772,66.0
2024-03-14,2.868,-8.282,-2.6611666360416666,9.693296,5.1919937,7.928138604166667,0.0,0.0,0.0,0.0,12.0,0.8975794305555556,-0.0004119721030748789,67.0
2024-03-15,2.2680001,-4.282,-1.779916627916667,13.5515,3.8939953,8.299199508333333,1.7,0.0,0.1875,1.95999997,12.0,0.7861325925925926,-0.0002481015017366554,66.0
2024-03-16,1.418,-7.482,-2.1257499816666665,11.792404,2.3051248,7.381206308333333,0.9,0.0,0.1625,2.72999998,12.0,0.5810453148148148,3.970942792278304e-05,67.0
2024-03-17,0.86800003,-10.332,-3.30074997875,10.495713,2.8116899,7.5214536125,0.4,0.0,0.08750000000000001,0.21000000000000002,12.0,0.0,0.0002735777494326519,67.0
2024-03-18,0.11800003,-4.832,-1.2299166341666667,14.471821,0.5091169,7.7919960125,2.9,0.0,0.7791666666666667,8.1899998,12.0,0.0,5.959749808835962e-05,57.0
2024-03-19,3.7680001,-8.182,-1.3778333445833333,8.825508,1.609969,4.666998091666667,0.0,0.0,0.0,0.0,12.0,0.8375244398148148,-0.00014643944591754226,65.0
2024-03-20,6.368,-9.282,-1.4049166474999997,11.440979,3.0758414,6.6461610291666675,0.0,0.0,0.0,0.0,12.0,0.9139601296296297,-0.0001394833938123404,66.0
