day,max_temp,min_temp,avg_temp,max_wind,min_wind,avg_wind,max_percipitation,min_percipitation,avg_percipitation,sum_snow,day_hours,sunnyness,price_surge,max_price
2024-03-04,-0.9389999,-9.139,-4.22858325,6.763786,0.71999997,3.428748315416667,0.0,0.0,0.0,0.0,12.0,0.7473752796296296,0.0001948279412406305,64.0
2024-03-05,-3.939,-6.739,-5.009833270833333,11.4862,2.5959969,7.641653979166667,1.8,0.0,0.6833333333333332,10.990000040000002,12.0,0.0,-0.00032846024916063124,64.0
2024-03-06,-6.239,-7.739,-7.1577499625,11.019764,1.484318,7.996269654166667,1.7,0.0,0.6208333333333333,10.429999979999998,12.0,0.0,-0.0004275171858201393,64.0
2024-03-07,-1.739,-14.639,-7.484833312500001,10.182337,2.3051248,6.916125770833333,0.0,0.0,0.0,0.0,12.0,0.8281170856481481,-0.00043185994025889937,64.0
2024-03-08,-1.1389999,-15.289,-6.932749954166667,26.27753,9.779817,17.49350395833333,0.0,0.0,0.0,0.0,12.0,0.8764668564814816,-0.0004098008446030388,64.0
2024-03-09,-0.88899994,-8.389,-4.049416643333333,36.57855,12.599999,25.648382708333333,0.1,0.0,0.004166666666666667,0.07,12.0,0.7051747550925926,4.031075324197035e-05,67.0
2024-03-10,0.76100016,-9.339,-2.870249963333333,43.415462,3.8773184,17.242325566666665,3.3,0.0,0.9041666666666667,14.5600001,12.0,0.2794144861111111,0.00038585144668572545,67.0
2024-03-11,-2.089,-14.989,-7.568166649999999,11.966953,0.35999998,6.855867940833334,0.2,0.0,0.016666666666666666,0.28,12.0,0.8908296226851853,0.0002519837685671801,64.0
2024-03-12,-3.9889998,-8.939,-5.838999879166667,9.793058,4.68,7.177383229166666,0.6,0.0,0.1958333333333333,3.15000008,12.0,0.029067723379629627,5.3271243042594085e-05,64.0
2024-03-13,-1.589,-6.189,-3.9764999291666663,9.346143,3.7064266,7.304001604166667,3.4,0.0,1.0708333333333335,17.77999989,12.0,0.07911056481481481,-7.44728434603931e-05,64.0
2024-03-14,4.561,-8.339,-1.0577499108333335,9.3669195,1.609969,4.604924808333333,0.0,0.0,0.0,0.0,12.0,0.868252425925926,-0.00015777547457236502,64.0
